"RESULT"
"STATUS","0"
"ERROR_MSG","正常に終了しました。"
"DATE","2023-04-07T11:15:44.655+09:00"
"RESULT_INF"
"TOTAL_NUMBER","3876"
"FROM_NUMBER","1"
"TO_NUMBER","3876"
"TABLE_INF","0003459018"
"STAT_NAME","00200524","人口推計"
"GOV_ORG","00200","総務省"
"STATISTICS_NAME","人口推計 各年10月1日現在人口 平成27年国勢調査基準 統計表"
"TITLE","001","年齢（各歳）、男女別人口及び人口性比－総人口、日本人人口"
"CYCLE","年次"
"SURVEY_DATE","0"
"OPEN_DATE","2022-11-11"
"SMALL_AREA","0"
"COLLECT_AREA","該当なし"
"MAIN_CATEGORY","02","人口・世帯"
"SUB_CATEGORY","01","人口"
"OVERALL_TOTAL_NUMBER","3876"
"UPDATED_DATE","2022-11-11"
"STATISTICS_NAME_SPEC","人口推計","各年10月1日現在人口","平成27年国勢調査基準","統計表","",""
"TITLE_SPEC","","年齢（各歳）、男女別人口及び人口性比－総人口、日本人人口","","","",""
"NOTE","***","該当数値がないもの"
"NOTE","-","該当数値がないもの　"
"VALUE"
"cat01_code","男女別・性比","cat02_code","人口","cat03_code","年齢各歳","area_code","全国","time_code","時間軸（年月日現在）","unit","value","annotation"
"003","女","002","日本人人口","01065","64歳","00000","全国","1001","2017年10月1日現在","千人","846",""
"003","女","002","日本人人口","01065","64歳","00000","全国","1101","2018年10月1日現在","千人","789",""
"003","女","002","日本人人口","01065","64歳","00000","全国","1201","2019年10月1日現在","千人","785",""
"003","女","002","日本人人口","01066","65歳","00000","全国","1501","2015年10月1日現在","千人","1031",""
"003","女","002","日本人人口","01066","65歳","00000","全国","901","2016年10月1日現在","千人","954",""
"003","女","002","日本人人口","01066","65歳","00000","全国","1001","2017年10月1日現在","千人","897",""
"003","女","002","日本人人口","01066","65歳","00000","全国","1101","2018年10月1日現在","千人","843",""
"003","女","002","日本人人口","01066","65歳","00000","全国","1201","2019年10月1日現在","千人","786",""
"003","女","002","日本人人口","01067","66歳","00000","全国","1501","2015年10月1日現在","千人","1131",""
"003","女","002","日本人人口","01067","66歳","00000","全国","901","2016年10月1日現在","千人","1026",""
"003","女","002","日本人人口","01067","66歳","00000","全国","1001","2017年10月1日現在","千人","950",""
"003","女","002","日本人人口","01067","66歳","00000","全国","1101","2018年10月1日現在","千人","893",""
"003","女","002","日本人人口","01067","66歳","00000","全国","1201","2019年10月1日現在","千人","839",""
"003","女","002","日本人人口","01068","67歳","00000","全国","1501","2015年10月1日現在","千人","1122",""
"003","女","002","日本人人口","01068","67歳","00000","全国","901","2016年10月1日現在","千人","1125",""
"003","女","002","日本人人口","01068","67歳","00000","全国","1001","2017年10月1日現在","千人","1021",""
"003","女","002","日本人人口","01068","67歳","00000","全国","1101","2018年10月1日現在","千人","945",""
"003","女","002","日本人人口","01068","67歳","00000","全国","1201","2019年10月1日現在","千人","888",""
"003","女","002","日本人人口","01069","68歳","00000","全国","1501","2015年10月1日現在","千人","1062",""
"003","女","002","日本人人口","01069","68歳","00000","全国","901","2016年10月1日現在","千人","1115",""
"003","女","002","日本人人口","01069","68歳","00000","全国","1001","2017年10月1日現在","千人","1119",""
"003","女","002","日本人人口","01069","68歳","00000","全国","1101","2018年10月1日現在","千人","1016",""
"003","女","002","日本人人口","01069","68歳","00000","全国","1201","2019年10月1日現在","千人","940",""
"003","女","002","日本人人口","01070","69歳","00000","全国","1501","2015年10月1日現在","千人","665",""
"003","女","002","日本人人口","01070","69歳","00000","全国","901","2016年10月1日現在","千人","1055",""
"003","女","002","日本人人口","01070","69歳","00000","全国","1001","2017年10月1日現在","千人","1108",""
"003","女","002","日本人人口","01070","69歳","00000","全国","1101","2018年10月1日現在","千人","1112",""
"003","女","002","日本人人口","01070","69歳","00000","全国","1201","2019年10月1日現在","千人","1010",""
"003","女","002","日本人人口","01071","70歳","00000","全国","1501","2015年10月1日現在","千人","718",""
"003","女","002","日本人人口","01071","70歳","00000","全国","901","2016年10月1日現在","千人","661",""
"003","女","002","日本人人口","01071","70歳","00000","全国","1001","2017年10月1日現在","千人","1048",""
"003","女","002","日本人人口","01071","70歳","00000","全国","1101","2018年10月1日現在","千人","1101",""
"003","女","002","日本人人口","01071","70歳","00000","全国","1201","2019年10月1日現在","千人","1105",""
"003","女","002","日本人人口","01072","71歳","00000","全国","1501","2015年10月1日現在","千人","875",""
"003","女","002","日本人人口","01072","71歳","00000","全国","901","2016年10月1日現在","千人","713",""
"003","女","002","日本人人口","01072","71歳","00000","全国","1001","2017年10月1日現在","千人","656",""
"003","女","002","日本人人口","01072","71歳","00000","全国","1101","2018年10月1日現在","千人","1040",""
"003","女","002","日本人人口","01072","71歳","00000","全国","1201","2019年10月1日現在","千人","1093",""
"003","女","002","日本人人口","01073","72歳","00000","全国","1501","2015年10月1日現在","千人","845",""
"003","女","002","日本人人口","01073","72歳","00000","全国","901","2016年10月1日現在","千人","868",""
"003","女","002","日本人人口","01073","72歳","00000","全国","1001","2017年10月1日現在","千人","707",""
"003","女","002","日本人人口","01073","72歳","00000","全国","1101","2018年10月1日現在","千人","651",""
"003","女","002","日本人人口","01073","72歳","00000","全国","1201","2019年10月1日現在","千人","1032",""
"003","女","002","日本人人口","01074","73歳","00000","全国","1501","2015年10月1日現在","千人","867",""
"003","女","002","日本人人口","01074","73歳","00000","全国","901","2016年10月1日現在","千人","837",""
"003","女","002","日本人人口","01074","73歳","00000","全国","1001","2017年10月1日現在","千人","860",""
"003","女","002","日本人人口","01074","73歳","00000","全国","1101","2018年10月1日現在","千人","701",""
"003","女","002","日本人人口","01074","73歳","00000","全国","1201","2019年10月1日現在","千人","645",""
"003","女","002","日本人人口","01075","74歳","00000","全国","1501","2015年10月1日現在","千人","838",""
"003","女","002","日本人人口","01075","74歳","00000","全国","901","2016年10月1日現在","千人","858",""
"003","女","002","日本人人口","01075","74歳","00000","全国","1001","2017年10月1日現在","千人","829",""
"003","女","002","日本人人口","01075","74歳","00000","全国","1101","2018年10月1日現在","千人","852",""
"003","女","002","日本人人口","01075","74歳","00000","全国","1201","2019年10月1日現在","千人","694",""
"003","女","002","日本人人口","01076","75歳","00000","全国","1501","2015年10月1日現在","千人","758",""
"003","女","002","日本人人口","01076","75歳","00000","全国","901","2016年10月1日現在","千人","829",""
"003","女","002","日本人人口","01076","75歳","00000","全国","1001","2017年10月1日現在","千人","849",""
"003","女","002","日本人人口","01076","75歳","00000","全国","1101","2018年10月1日現在","千人","820",""
"003","女","002","日本人人口","01076","75歳","00000","全国","1201","2019年10月1日現在","千人","843",""
"003","女","002","日本人人口","01077","76歳","00000","全国","1501","2015年10月1日現在","千人","656",""
"003","女","002","日本人人口","01077","76歳","00000","全国","901","2016年10月1日現在","千人","749",""
"003","女","002","日本人人口","01077","76歳","00000","全国","1001","2017年10月1日現在","千人","818",""
"003","女","002","日本人人口","01077","76歳","00000","全国","1101","2018年10月1日現在","千人","838",""
"003","女","002","日本人人口","01077","76歳","00000","全国","1201","2019年10月1日現在","千人","810",""
"003","女","002","日本人人口","01078","77歳","00000","全国","1501","2015年10月1日現在","千人","698",""
"003","女","002","日本人人口","01078","77歳","00000","全国","901","2016年10月1日現在","千人","647",""
"003","女","002","日本人人口","01078","77歳","00000","全国","1001","2017年10月1日現在","千人","738",""
"003","女","002","日本人人口","01078","77歳","00000","全国","1101","2018年10月1日現在","千人","807",""
"003","女","002","日本人人口","01078","77歳","00000","全国","1201","2019年10月1日現在","千人","826",""
"003","女","002","日本人人口","01079","78歳","00000","全国","1501","2015年10月1日現在","千人","709",""
"003","女","002","日本人人口","01079","78歳","00000","全国","901","2016年10月1日現在","千人","686",""
"003","女","002","日本人人口","01079","78歳","00000","全国","1001","2017年10月1日現在","千人","636",""
"003","女","002","日本人人口","01079","78歳","00000","全国","1101","2018年10月1日現在","千人","726",""
"003","女","002","日本人人口","01079","78歳","00000","全国","1201","2019年10月1日現在","千人","794",""
"003","女","002","日本人人口","01080","79歳","00000","全国","1501","2015年10月1日現在","千人","702",""
"003","女","002","日本人人口","01080","79歳","00000","全国","901","2016年10月1日現在","千人","696",""
"003","女","002","日本人人口","01080","79歳","00000","全国","1001","2017年10月1日現在","千人","673",""
"003","女","002","日本人人口","01080","79歳","00000","全国","1101","2018年10月1日現在","千人","624",""
"003","女","002","日本人人口","01080","79歳","00000","全国","1201","2019年10月1日現在","千人","713",""
"003","女","002","日本人人口","01081","80歳","00000","全国","1501","2015年10月1日現在","千人","663",""
"003","女","002","日本人人口","01081","80歳","00000","全国","901","2016年10月1日現在","千人","687",""
"003","女","002","日本人人口","01081","80歳","00000","全国","1001","2017年10月1日現在","千人","681",""
"003","女","002","日本人人口","01081","80歳","00000","全国","1101","2018年10月1日現在","千人","659",""
"003","女","002","日本人人口","01081","80歳","00000","全国","1201","2019年10月1日現在","千人","612",""
"003","女","002","日本人人口","01082","81歳","00000","全国","1501","2015年10月1日現在","千人","618",""
"003","女","002","日本人人口","01082","81歳","00000","全国","901","2016年10月1日現在","千人","647",""
"003","女","002","日本人人口","01082","81歳","00000","全国","1001","2017年10月1日現在","千人","670",""
"003","女","002","日本人人口","01082","81歳","00000","全国","1101","2018年10月1日現在","千人","665",""
"003","女","002","日本人人口","01082","81歳","00000","全国","1201","2019年10月1日現在","千人","643",""
"003","女","002","日本人人口","01083","82歳","00000","全国","1501","2015年10月1日現在","千人","608",""
"003","女","002","日本人人口","01083","82歳","00000","全国","901","2016年10月1日現在","千人","601",""
"003","女","002","日本人人口","01083","82歳","00000","全国","1001","2017年10月1日現在","千人","629",""
"003","女","002","日本人人口","01083","82歳","00000","全国","1101","2018年10月1日現在","千人","651",""
"003","女","002","日本人人口","01083","82歳","00000","全国","1201","2019年10月1日現在","千人","647",""
"003","女","002","日本人人口","01084","83歳","00000","全国","1501","2015年10月1日現在","千人","575",""
"003","女","002","日本人人口","01084","83歳","00000","全国","901","2016年10月1日現在","千人","588",""
"003","女","002","日本人人口","01084","83歳","00000","全国","1001","2017年10月1日現在","千人","581",""
"003","女","002","日本人人口","01084","83歳","00000","全国","1101","2018年10月1日現在","千人","609",""
"003","女","002","日本人人口","01084","83歳","00000","全国","1201","2019年10月1日現在","千人","631",""
"003","女","002","日本人人口","01085","84歳","00000","全国","1501","2015年10月1日現在","千人","538",""
"003","女","002","日本人人口","01085","84歳","00000","全国","901","2016年10月1日現在","千人","553",""
"003","女","002","日本人人口","01085","84歳","00000","全国","1001","2017年10月1日現在","千人","566",""
"003","女","002","日本人人口","01085","84歳","00000","全国","1101","2018年10月1日現在","千人","560",""
"003","女","002","日本人人口","01085","84歳","00000","全国","1201","2019年10月1日現在","千人","587",""
"003","女","002","日本人人口","01086","85歳","00000","全国","1501","2015年10月1日現在","千人","489",""
"003","女","002","日本人人口","01086","85歳","00000","全国","901","2016年10月1日現在","千人","515",""
"003","女","002","日本人人口","01086","85歳","00000","全国","1001","2017年10月1日現在","千人","529",""
"003","女","002","日本人人口","01086","85歳","00000","全国","1101","2018年10月1日現在","千人","541",""
"003","女","002","日本人人口","01086","85歳","00000","全国","1201","2019年10月1日現在","千人","536",""
"003","女","002","日本人人口","01087","86歳","00000","全国","1501","2015年10月1日現在","千人","458",""
"003","女","002","日本人人口","01087","86歳","00000","全国","901","2016年10月1日現在","千人","464",""
"003","女","002","日本人人口","01087","86歳","00000","全国","1001","2017年10月1日現在","千人","488",""
"003","女","002","日本人人口","01087","86歳","00000","全国","1101","2018年10月1日現在","千人","502",""
"003","女","002","日本人人口","01087","86歳","00000","全国","1201","2019年10月1日現在","千人","515",""
"003","女","002","日本人人口","01088","87歳","00000","全国","1501","2015年10月1日現在","千人","419",""
"003","女","002","日本人人口","01088","87歳","00000","全国","901","2016年10月1日現在","千人","431",""
"003","女","002","日本人人口","01088","87歳","00000","全国","1001","2017年10月1日現在","千人","437",""
"003","女","002","日本人人口","01088","87歳","00000","全国","1101","2018年10月1日現在","千人","460",""
"003","女","002","日本人人口","01088","87歳","00000","全国","1201","2019年10月1日現在","千人","474",""
"003","女","002","日本人人口","01089","88歳","00000","全国","1501","2015年10月1日現在","千人","378",""
"003","女","002","日本人人口","01089","88歳","00000","全国","901","2016年10月1日現在","千人","391",""
"003","女","002","日本人人口","01089","88歳","00000","全国","1001","2017年10月1日現在","千人","402",""
"003","女","002","日本人人口","01089","88歳","00000","全国","1101","2018年10月1日現在","千人","408",""
"003","女","002","日本人人口","01089","88歳","00000","全国","1201","2019年10月1日現在","千人","430",""
"003","女","002","日本人人口","01090","89歳","00000","全国","1501","2015年10月1日現在","千人","341",""
"003","女","002","日本人人口","01090","89歳","00000","全国","901","2016年10月1日現在","千人","349",""
"003","女","002","日本人人口","01090","89歳","00000","全国","1001","2017年10月1日現在","千人","361",""
"003","女","002","日本人人口","01090","89歳","00000","全国","1101","2018年10月1日現在","千人","371",""
"003","女","002","日本人人口","01090","89歳","00000","全国","1201","2019年10月1日現在","千人","377",""
"003","女","002","日本人人口","01091","90歳","00000","全国","1501","2015年10月1日現在","千人","292",""
"003","女","002","日本人人口","01091","90歳","00000","全国","901","2016年10月1日現在","千人","311",""
"003","女","002","日本人人口","01091","90歳","00000","全国","1001","2017年10月1日現在","千人","318",""
"003","女","002","日本人人口","01091","90歳","00000","全国","1101","2018年10月1日現在","千人","329",""
"003","女","002","日本人人口","01091","90歳","00000","全国","1201","2019年10月1日現在","千人","339",""
"003","女","002","日本人人口","01092","91歳","00000","全国","1501","2015年10月1日現在","千人","240",""
"003","女","002","日本人人口","01092","91歳","00000","全国","901","2016年10月1日現在","千人","262",""
"003","女","002","日本人人口","01092","91歳","00000","全国","1001","2017年10月1日現在","千人","279",""
"003","女","002","日本人人口","01092","91歳","00000","全国","1101","2018年10月1日現在","千人","286",""
"003","女","002","日本人人口","01092","91歳","00000","全国","1201","2019年10月1日現在","千人","297",""
"003","女","002","日本人人口","01093","92歳","00000","全国","1501","2015年10月1日現在","千人","203",""
"003","女","002","日本人人口","01093","92歳","00000","全国","901","2016年10月1日現在","千人","213",""
"003","女","002","日本人人口","01093","92歳","00000","全国","1001","2017年10月1日現在","千人","231",""
"003","女","002","日本人人口","01093","92歳","00000","全国","1101","2018年10月1日現在","千人","247",""
"003","女","002","日本人人口","01093","92歳","00000","全国","1201","2019年10月1日現在","千人","254",""
"003","女","002","日本人人口","01094","93歳","00000","全国","1501","2015年10月1日現在","千人","161",""
"003","女","002","日本人人口","01094","93歳","00000","全国","901","2016年10月1日現在","千人","177",""
"003","女","002","日本人人口","01094","93歳","00000","全国","1001","2017年10月1日現在","千人","184",""
"003","女","002","日本人人口","01094","93歳","00000","全国","1101","2018年10月1日現在","千人","201",""
"003","女","002","日本人人口","01094","93歳","00000","全国","1201","2019年10月1日現在","千人","216",""
"003","女","002","日本人人口","01095","94歳","00000","全国","1501","2015年10月1日現在","千人","128",""
"003","女","002","日本人人口","01095","94歳","00000","全国","901","2016年10月1日現在","千人","136",""
"003","女","002","日本人人口","01095","94歳","00000","全国","1001","2017年10月1日現在","千人","150",""
"003","女","002","日本人人口","01095","94歳","00000","全国","1101","2018年10月1日現在","千人","157",""
"003","女","002","日本人人口","01095","94歳","00000","全国","1201","2019年10月1日現在","千人","171",""
"003","女","002","日本人人口","01096","95歳","00000","全国","1501","2015年10月1日現在","千人","107",""
"003","女","002","日本人人口","01096","95歳","00000","全国","901","2016年10月1日現在","千人","105",""
"003","女","002","日本人人口","01096","95歳","00000","全国","1001","2017年10月1日現在","千人","112",""
"003","女","002","日本人人口","01096","95歳","00000","全国","1101","2018年10月1日現在","千人","126",""
"003","女","002","日本人人口","01096","95歳","00000","全国","1201","2019年10月1日現在","千人","132",""
"003","女","002","日本人人口","01097","96歳","00000","全国","1501","2015年10月1日現在","千人","67",""
"003","女","002","日本人人口","01097","96歳","00000","全国","901","2016年10月1日現在","千人","86",""
"003","女","002","日本人人口","01097","96歳","00000","全国","1001","2017年10月1日現在","千人","85",""
"003","女","002","日本人人口","01097","96歳","00000","全国","1101","2018年10月1日現在","千人","90",""
"003","女","002","日本人人口","01097","96歳","00000","全国","1201","2019年10月1日現在","千人","103",""
"003","女","002","日本人人口","01098","97歳","00000","全国","1501","2015年10月1日現在","千人","53",""
"003","女","002","日本人人口","01098","97歳","00000","全国","901","2016年10月1日現在","千人","53",""
"003","女","002","日本人人口","01098","97歳","00000","全国","1001","2017年10月1日現在","千人","67",""
"003","女","002","日本人人口","01098","97歳","00000","全国","1101","2018年10月1日現在","千人","66",""
"003","女","002","日本人人口","01098","97歳","00000","全国","1201","2019年10月1日現在","千人","70",""
"003","女","002","日本人人口","01099","98歳","00000","全国","1501","2015年10月1日現在","千人","40",""
"003","女","002","日本人人口","01099","98歳","00000","全国","901","2016年10月1日現在","千人","41",""
"003","女","002","日本人人口","01099","98歳","00000","全国","1001","2017年10月1日現在","千人","40",""
"003","女","002","日本人人口","01099","98歳","00000","全国","1101","2018年10月1日現在","千人","51",""
"003","女","002","日本人人口","01099","98歳","00000","全国","1201","2019年10月1日現在","千人","50",""
"003","女","002","日本人人口","01100","99歳","00000","全国","1501","2015年10月1日現在","千人","29",""
"003","女","002","日本人人口","01100","99歳","00000","全国","901","2016年10月1日現在","千人","30",""
"003","女","002","日本人人口","01100","99歳","00000","全国","1001","2017年10月1日現在","千人","30",""
"003","女","002","日本人人口","01100","99歳","00000","全国","1101","2018年10月1日現在","千人","29",""
"003","女","002","日本人人口","01100","99歳","00000","全国","1201","2019年10月1日現在","千人","37",""
"003","女","002","日本人人口","01101","100歳以上","00000","全国","1501","2015年10月1日現在","千人","53",""
"003","女","002","日本人人口","01101","100歳以上","00000","全国","901","2016年10月1日現在","千人","57",""
"003","女","002","日本人人口","01101","100歳以上","00000","全国","1001","2017年10月1日現在","千人","59",""
"003","女","002","日本人人口","01101","100歳以上","00000","全国","1101","2018年10月1日現在","千人","60",""
"003","女","002","日本人人口","01101","100歳以上","00000","全国","1201","2019年10月1日現在","千人","60",""
"004","人口性比","001","総人口","01000","総数","00000","全国","901","2016年10月1日現在","女性＝100","94.8",""
"004","人口性比","001","総人口","01000","総数","00000","全国","1001","2017年10月1日現在","女性＝100","94.8",""
"004","人口性比","001","総人口","01000","総数","00000","全国","1101","2018年10月1日現在","女性＝100","94.8",""
"004","人口性比","001","総人口","01000","総数","00000","全国","1201","2019年10月1日現在","女性＝100","94.8",""
"004","人口性比","001","総人口","01001","0歳","00000","全国","901","2016年10月1日現在","女性＝100","105.6",""
"004","人口性比","001","総人口","01001","0歳","00000","全国","1001","2017年10月1日現在","女性＝100","105.0",""
"004","人口性比","001","総人口","01001","0歳","00000","全国","1101","2018年10月1日現在","女性＝100","105.1",""
"004","人口性比","001","総人口","01001","0歳","00000","全国","1201","2019年10月1日現在","女性＝100","105.2",""
"004","人口性比","001","総人口","01002","1歳","00000","全国","901","2016年10月1日現在","女性＝100","104.3",""
"004","人口性比","001","総人口","01002","1歳","00000","全国","1001","2017年10月1日現在","女性＝100","105.6",""
"004","人口性比","001","総人口","01002","1歳","00000","全国","1101","2018年10月1日現在","女性＝100","105.1",""
"004","人口性比","001","総人口","01002","1歳","00000","全国","1201","2019年10月1日現在","女性＝100","105.1",""
"004","人口性比","001","総人口","01003","2歳","00000","全国","901","2016年10月1日現在","女性＝100","104.9",""
"004","人口性比","001","総人口","01003","2歳","00000","全国","1001","2017年10月1日現在","女性＝100","104.3",""
"004","人口性比","001","総人口","01003","2歳","00000","全国","1101","2018年10月1日現在","女性＝100","105.6",""
"004","人口性比","001","総人口","01003","2歳","00000","全国","1201","2019年10月1日現在","女性＝100","105.1",""
"004","人口性比","001","総人口","01004","3歳","00000","全国","901","2016年10月1日現在","女性＝100","104.5",""
"004","人口性比","001","総人口","01004","3歳","00000","全国","1001","2017年10月1日現在","女性＝100","104.9",""
"004","人口性比","001","総人口","01004","3歳","00000","全国","1101","2018年10月1日現在","女性＝100","104.3",""
"004","人口性比","001","総人口","01004","3歳","00000","全国","1201","2019年10月1日現在","女性＝100","105.6",""
"004","人口性比","001","総人口","01005","4歳","00000","全国","901","2016年10月1日現在","女性＝100","104.7",""
"004","人口性比","001","総人口","01005","4歳","00000","全国","1001","2017年10月1日現在","女性＝100","104.5",""
"004","人口性比","001","総人口","01005","4歳","00000","全国","1101","2018年10月1日現在","女性＝100","105.0",""
"004","人口性比","001","総人口","01005","4歳","00000","全国","1201","2019年10月1日現在","女性＝100","104.3",""
"004","人口性比","001","総人口","01006","5歳","00000","全国","901","2016年10月1日現在","女性＝100","105.1",""
"004","人口性比","001","総人口","01006","5歳","00000","全国","1001","2017年10月1日現在","女性＝100","104.7",""
"004","人口性比","001","総人口","01006","5歳","00000","全国","1101","2018年10月1日現在","女性＝100","104.5",""
"004","人口性比","001","総人口","01006","5歳","00000","全国","1201","2019年10月1日現在","女性＝100","104.9",""
"004","人口性比","001","総人口","01007","6歳","00000","全国","901","2016年10月1日現在","女性＝100","105.2",""
"004","人口性比","001","総人口","01007","6歳","00000","全国","1001","2017年10月1日現在","女性＝100","105.1",""
"004","人口性比","001","総人口","01007","6歳","00000","全国","1101","2018年10月1日現在","女性＝100","104.7",""
"004","人口性比","001","総人口","01007","6歳","00000","全国","1201","2019年10月1日現在","女性＝100","104.5",""
"004","人口性比","001","総人口","01008","7歳","00000","全国","901","2016年10月1日現在","女性＝100","105.1",""
"004","人口性比","001","総人口","01008","7歳","00000","全国","1001","2017年10月1日現在","女性＝100","105.3",""
"004","人口性比","001","総人口","01008","7歳","00000","全国","1101","2018年10月1日現在","女性＝100","105.1",""
"004","人口性比","001","総人口","01008","7歳","00000","全国","1201","2019年10月1日現在","女性＝100","104.7",""
"004","人口性比","001","総人口","01009","8歳","00000","全国","901","2016年10月1日現在","女性＝100","105.0",""
"004","人口性比","001","総人口","01009","8歳","00000","全国","1001","2017年10月1日現在","女性＝100","105.1",""
"004","人口性比","001","総人口","01009","8歳","00000","全国","1101","2018年10月1日現在","女性＝100","105.2",""
"004","人口性比","001","総人口","01009","8歳","00000","全国","1201","2019年10月1日現在","女性＝100","105.1",""
"004","人口性比","001","総人口","01010","9歳","00000","全国","901","2016年10月1日現在","女性＝100","105.1",""
"004","人口性比","001","総人口","01010","9歳","00000","全国","1001","2017年10月1日現在","女性＝100","105.0",""
"004","人口性比","001","総人口","01010","9歳","00000","全国","1101","2018年10月1日現在","女性＝100","105.1",""
"004","人口性比","001","総人口","01010","9歳","00000","全国","1201","2019年10月1日現在","女性＝100","105.2",""
"004","人口性比","001","総人口","01011","10歳","00000","全国","901","2016年10月1日現在","女性＝100","104.8",""
"004","人口性比","001","総人口","01011","10歳","00000","全国","1001","2017年10月1日現在","女性＝100","105.1",""
"004","人口性比","001","総人口","01011","10歳","00000","全国","1101","2018年10月1日現在","女性＝100","105.0",""
"004","人口性比","001","総人口","01011","10歳","00000","全国","1201","2019年10月1日現在","女性＝100","105.1",""
"004","人口性比","001","総人口","01012","11歳","00000","全国","901","2016年10月1日現在","女性＝100","104.9",""
"004","人口性比","001","総人口","01012","11歳","00000","全国","1001","2017年10月1日現在","女性＝100","104.8",""
"004","人口性比","001","総人口","01012","11歳","00000","全国","1101","2018年10月1日現在","女性＝100","105.1",""
"004","人口性比","001","総人口","01012","11歳","00000","全国","1201","2019年10月1日現在","女性＝100","105.0",""
"004","人口性比","001","総人口","01013","12歳","00000","全国","901","2016年10月1日現在","女性＝100","104.7",""
"004","人口性比","001","総人口","01013","12歳","00000","全国","1001","2017年10月1日現在","女性＝100","104.9",""
"004","人口性比","001","総人口","01013","12歳","00000","全国","1101","2018年10月1日現在","女性＝100","104.8",""
"004","人口性比","001","総人口","01013","12歳","00000","全国","1201","2019年10月1日現在","女性＝100","105.1",""
"004","人口性比","001","総人口","01014","13歳","00000","全国","901","2016年10月1日現在","女性＝100","105.1",""
"004","人口性比","001","総人口","01014","13歳","00000","全国","1001","2017年10月1日現在","女性＝100","104.6",""
"004","人口性比","001","総人口","01014","13歳","00000","全国","1101","2018年10月1日現在","女性＝100","104.9",""
"004","人口性比","001","総人口","01014","13歳","00000","全国","1201","2019年10月1日現在","女性＝100","104.8",""
"004","人口性比","001","総人口","01015","14歳","00000","全国","901","2016年10月1日現在","女性＝100","105.1",""
"004","人口性比","001","総人口","01015","14歳","00000","全国","1001","2017年10月1日現在","女性＝100","105.2",""
"004","人口性比","001","総人口","01015","14歳","00000","全国","1101","2018年10月1日現在","女性＝100","104.6",""
"004","人口性比","001","総人口","01015","14歳","00000","全国","1201","2019年10月1日現在","女性＝100","104.9",""
"004","人口性比","001","総人口","01016","15歳","00000","全国","901","2016年10月1日現在","女性＝100","105.3",""
"004","人口性比","001","総人口","01016","15歳","00000","全国","1001","2017年10月1日現在","女性＝100","105.1",""
"004","人口性比","001","総人口","01016","15歳","00000","全国","1101","2018年10月1日現在","女性＝100","105.2",""
"004","人口性比","001","総人口","01016","15歳","00000","全国","1201","2019年10月1日現在","女性＝100","104.6",""
"004","人口性比","001","総人口","01017","16歳","00000","全国","901","2016年10月1日現在","女性＝100","106.2",""
"004","人口性比","001","総人口","01017","16歳","00000","全国","1001","2017年10月1日現在","女性＝100","105.3",""
"004","人口性比","001","総人口","01017","16歳","00000","全国","1101","2018年10月1日現在","女性＝100","105.2",""
"004","人口性比","001","総人口","01017","16歳","00000","全国","1201","2019年10月1日現在","女性＝100","105.3",""
"004","人口性比","001","総人口","01018","17歳","00000","全国","901","2016年10月1日現在","女性＝100","105.8",""
"004","人口性比","001","総人口","01018","17歳","00000","全国","1001","2017年10月1日現在","女性＝100","106.2",""
"004","人口性比","001","総人口","01018","17歳","00000","全国","1101","2018年10月1日現在","女性＝100","105.4",""
"004","人口性比","001","総人口","01018","17歳","00000","全国","1201","2019年10月1日現在","女性＝100","105.2",""
"004","人口性比","001","総人口","01019","18歳","00000","全国","901","2016年10月1日現在","女性＝100","105.7",""
"004","人口性比","001","総人口","01019","18歳","00000","全国","1001","2017年10月1日現在","女性＝100","105.6",""
"004","人口性比","001","総人口","01019","18歳","00000","全国","1101","2018年10月1日現在","女性＝100","106.0",""
"004","人口性比","001","総人口","01019","18歳","00000","全国","1201","2019年10月1日現在","女性＝100","105.1",""
"004","人口性比","001","総人口","01020","19歳","00000","全国","901","2016年10月1日現在","女性＝100","105.4",""
"004","人口性比","001","総人口","01020","19歳","00000","全国","1001","2017年10月1日現在","女性＝100","105.5",""
"004","人口性比","001","総人口","01020","19歳","00000","全国","1101","2018年10月1日現在","女性＝100","105.6",""
"004","人口性比","001","総人口","01020","19歳","00000","全国","1201","2019年10月1日現在","女性＝100","106.0",""
"004","人口性比","001","総人口","01021","20歳","00000","全国","901","2016年10月1日現在","女性＝100","106.1",""
"004","人口性比","001","総人口","01021","20歳","00000","全国","1001","2017年10月1日現在","女性＝100","105.6",""
"004","人口性比","001","総人口","01021","20歳","00000","全国","1101","2018年10月1日現在","女性＝100","105.8",""
"004","人口性比","001","総人口","01021","20歳","00000","全国","1201","2019年10月1日現在","女性＝100","105.9",""
"004","人口性比","001","総人口","01022","21歳","00000","全国","901","2016年10月1日現在","女性＝100","105.8",""
"004","人口性比","001","総人口","01022","21歳","00000","全国","1001","2017年10月1日現在","女性＝100","106.5",""
"004","人口性比","001","総人口","01022","21歳","00000","全国","1101","2018年10月1日現在","女性＝100","106.2",""
"004","人口性比","001","総人口","01022","21歳","00000","全国","1201","2019年10月1日現在","女性＝100","106.4",""
"004","人口性比","001","総人口","01023","22歳","00000","全国","901","2016年10月1日現在","女性＝100","105.6",""
"004","人口性比","001","総人口","01023","22歳","00000","全国","1001","2017年10月1日現在","女性＝100","106.1",""
"004","人口性比","001","総人口","01023","22歳","00000","全国","1101","2018年10月1日現在","女性＝100","107.0",""
"004","人口性比","001","総人口","01023","22歳","00000","全国","1201","2019年10月1日現在","女性＝100","106.9",""
